capture,direction,lane_index,frame_index,subevent_index,subevent_offset,opcode,subpacket_size,application_length,transport_source_actor_id,field_u64_0,field_u64_8,group_type_candidate,member_count
party_battle_leve.pcapng,s2c,0,121,2,216,0x0183,152,120,43723073,162,23329135060265,,8
party_battle_leve.pcapng,s2c,0,121,3,368,0x0183,152,120,43723073,162,23329135060265,,7
party_battle_leve.pcapng,s2c,0,121,4,520,0x017E,56,24,43723073,162,23329135060265,,
party_battle_leve.pcapng,s2c,0,124,0,0,0x017A,176,144,43723073,2918332558536082984,173508149446676,,
party_battle_leve.pcapng,s2c,0,124,1,176,0x017A,176,144,43723073,2918332558536082986,173508149446676,,
party_battle_leve.pcapng,s2c,0,139,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,143,7,800,0x017C,152,120,43723073,162,23329139350995,10002,
party_battle_leve.pcapng,s2c,0,143,8,952,0x017D,64,32,43723073,162,23329139350995,,
party_battle_leve.pcapng,s2c,0,143,9,1016,0x0183,152,120,43723073,162,23329139350995,,1
party_battle_leve.pcapng,s2c,0,143,10,1168,0x017E,56,24,43723073,162,23329139350995,,
party_battle_leve.pcapng,s2c,0,147,0,0,0x017A,176,144,43723073,2918332558536083479,173508149446676,,
party_battle_leve.pcapng,s2c,0,150,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,162,7,800,0x017C,152,120,43723073,162,23329142531029,10002,
party_battle_leve.pcapng,s2c,0,162,8,952,0x017D,64,32,43723073,162,23329142531029,,
party_battle_leve.pcapng,s2c,0,162,9,1016,0x0183,152,120,43723073,162,23329142531029,,1
party_battle_leve.pcapng,s2c,0,162,10,1168,0x017E,56,24,43723073,162,23329142531029,,
party_battle_leve.pcapng,s2c,0,162,25,2720,0x017C,152,120,43723073,162,23329142531509,10002,
party_battle_leve.pcapng,s2c,0,162,26,2872,0x017D,64,32,43723073,162,23329142531509,,
party_battle_leve.pcapng,s2c,0,162,27,2936,0x0183,152,120,43723073,162,23329142531509,,1
party_battle_leve.pcapng,s2c,0,162,28,3088,0x017E,56,24,43723073,162,23329142531509,,
party_battle_leve.pcapng,s2c,0,163,5,688,0x017C,152,120,43723073,162,23329142531970,10002,
party_battle_leve.pcapng,s2c,0,163,6,840,0x017D,64,32,43723073,162,23329142531970,,
party_battle_leve.pcapng,s2c,0,163,7,904,0x0183,152,120,43723073,162,23329142531970,,1
party_battle_leve.pcapng,s2c,0,163,8,1056,0x017E,56,24,43723073,162,23329142531970,,
party_battle_leve.pcapng,s2c,0,166,1,64,0x017A,176,144,43723073,2918332558536082949,173508149446676,,
party_battle_leve.pcapng,s2c,0,168,0,0,0x017A,176,144,43723073,2918332558536083489,173508149446676,,
party_battle_leve.pcapng,s2c,0,168,1,176,0x017A,176,144,43723073,2918332558536083481,173508149446676,,
party_battle_leve.pcapng,s2c,0,174,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,188,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,211,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,224,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,228,7,800,0x017C,152,120,43723073,162,23329153231206,10002,
party_battle_leve.pcapng,s2c,0,228,8,952,0x017D,64,32,43723073,162,23329153231206,,
party_battle_leve.pcapng,s2c,0,228,9,1016,0x0183,152,120,43723073,162,23329153231206,,1
party_battle_leve.pcapng,s2c,0,228,10,1168,0x017E,56,24,43723073,162,23329153231206,,
party_battle_leve.pcapng,s2c,0,231,0,0,0x017A,176,144,43723073,2918332558536083475,173508149446676,,
party_battle_leve.pcapng,s2c,0,250,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,262,0,0,0x017C,152,120,43723073,162,23329158280470,30001,
party_battle_leve.pcapng,s2c,0,262,1,152,0x017D,64,32,43723073,162,23329158280470,,
party_battle_leve.pcapng,s2c,0,262,2,216,0x0183,152,120,43723073,162,23329158280470,,8
party_battle_leve.pcapng,s2c,0,262,3,368,0x0183,152,120,43723073,162,23329158280470,,7
party_battle_leve.pcapng,s2c,0,262,4,520,0x017E,56,24,43723073,162,23329158280470,,
party_battle_leve.pcapng,s2c,0,264,2,160,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,276,25,2616,0x017C,152,120,43723073,162,23329162051177,10002,
party_battle_leve.pcapng,s2c,0,276,26,2768,0x017D,64,32,43723073,162,23329162051177,,
party_battle_leve.pcapng,s2c,0,276,27,2832,0x0183,152,120,43723073,162,23329162051177,,1
party_battle_leve.pcapng,s2c,0,276,28,2984,0x017E,56,24,43723073,162,23329162051177,,
party_battle_leve.pcapng,s2c,0,277,4,520,0x017C,152,120,43723073,162,23329162051626,10002,
party_battle_leve.pcapng,s2c,0,277,5,672,0x017D,64,32,43723073,162,23329162051626,,
party_battle_leve.pcapng,s2c,0,277,6,736,0x0183,152,120,43723073,162,23329162051626,,1
party_battle_leve.pcapng,s2c,0,277,7,888,0x017E,56,24,43723073,162,23329162051626,,
party_battle_leve.pcapng,s2c,0,279,0,0,0x017A,176,144,43723073,2918332558536083008,173508149446676,,
party_battle_leve.pcapng,s2c,0,281,0,0,0x017A,176,144,43723073,2918332558536083330,173508149446676,,
party_battle_leve.pcapng,s2c,0,288,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,294,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,312,7,800,0x017C,152,120,43723073,162,23329170691019,10002,
party_battle_leve.pcapng,s2c,0,312,8,952,0x017D,64,32,43723073,162,23329170691019,,
party_battle_leve.pcapng,s2c,0,312,9,1016,0x0183,152,120,43723073,162,23329170691019,,1
party_battle_leve.pcapng,s2c,0,312,10,1168,0x017E,56,24,43723073,162,23329170691019,,
party_battle_leve.pcapng,s2c,0,314,1,64,0x017A,176,144,43723073,2918332558536083008,173508149446676,,
party_battle_leve.pcapng,s2c,0,319,7,800,0x017C,152,120,43723073,162,23329171720917,10002,
party_battle_leve.pcapng,s2c,0,319,8,952,0x017D,64,32,43723073,162,23329171720917,,
party_battle_leve.pcapng,s2c,0,319,9,1016,0x0183,152,120,43723073,162,23329171720917,,1
party_battle_leve.pcapng,s2c,0,319,10,1168,0x017E,56,24,43723073,162,23329171720917,,
party_battle_leve.pcapng,s2c,0,324,0,0,0x017A,176,144,43723073,2918332558536083330,173508149446676,,
party_battle_leve.pcapng,s2c,0,326,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,334,1,64,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,345,0,0,0x017C,152,120,43723073,162,23329175230265,30001,
party_battle_leve.pcapng,s2c,0,345,1,152,0x017D,64,32,43723073,162,23329175230265,,
party_battle_leve.pcapng,s2c,0,345,2,216,0x0183,152,120,43723073,162,23329175230265,,8
party_battle_leve.pcapng,s2c,0,345,3,368,0x0183,152,120,43723073,162,23329175230265,,6
party_battle_leve.pcapng,s2c,0,345,4,520,0x017E,56,24,43723073,162,23329175230265,,
party_battle_leve.pcapng,s2c,0,359,4,264,0x017C,152,120,43723073,162,23329177364878,30001,
party_battle_leve.pcapng,s2c,0,359,5,416,0x017D,64,32,43723073,162,23329177364878,,
party_battle_leve.pcapng,s2c,0,359,6,480,0x0183,152,120,43723073,162,23329177364878,,8
party_battle_leve.pcapng,s2c,0,359,7,632,0x0183,152,120,43723073,162,23329177364878,,6
party_battle_leve.pcapng,s2c,0,359,8,784,0x017E,56,24,43723073,162,23329177364878,,
party_battle_leve.pcapng,s2c,0,363,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,371,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,372,0,0,0x017C,152,120,43723073,162,23329179528379,30001,
party_battle_leve.pcapng,s2c,0,372,1,152,0x017D,64,32,43723073,162,23329179528379,,
party_battle_leve.pcapng,s2c,0,372,2,216,0x0183,152,120,43723073,162,23329179528379,,8
party_battle_leve.pcapng,s2c,0,372,3,368,0x0183,152,120,43723073,162,23329179528379,,7
party_battle_leve.pcapng,s2c,0,372,4,520,0x017E,56,24,43723073,162,23329179528379,,
party_battle_leve.pcapng,s2c,0,373,0,0,0x0187,96,64,43723073,2918332558536083491,10002,,
party_battle_leve.pcapng,s2c,0,373,1,96,0x0187,96,64,43723073,2918332558536083491,10002,,
party_battle_leve.pcapng,s2c,0,374,7,800,0x017C,152,120,43723073,162,23329179740936,10002,
party_battle_leve.pcapng,s2c,0,374,8,952,0x017D,64,32,43723073,162,23329179740936,,
party_battle_leve.pcapng,s2c,0,374,9,1016,0x0183,152,120,43723073,162,23329179740936,,1
party_battle_leve.pcapng,s2c,0,374,10,1168,0x017E,56,24,43723073,162,23329179740936,,
party_battle_leve.pcapng,s2c,0,374,11,1224,0x017C,152,120,43723073,162,23329179740953,30001,
party_battle_leve.pcapng,s2c,0,374,12,1376,0x017D,64,32,43723073,162,23329179740953,,
party_battle_leve.pcapng,s2c,0,374,13,1440,0x0183,152,120,43723073,162,23329179740953,,8
party_battle_leve.pcapng,s2c,0,374,14,1592,0x0183,152,120,43723073,162,23329179740953,,7
party_battle_leve.pcapng,s2c,0,374,15,1744,0x017E,56,24,43723073,162,23329179740953,,
party_battle_leve.pcapng,s2c,0,378,0,0,0x017C,152,120,43723073,162,23329180093839,30001,
party_battle_leve.pcapng,s2c,0,378,1,152,0x017D,64,32,43723073,162,23329180093839,,
party_battle_leve.pcapng,s2c,0,378,2,216,0x0183,152,120,43723073,162,23329180093839,,8
party_battle_leve.pcapng,s2c,0,378,3,368,0x0183,152,120,43723073,162,23329180093839,,7
party_battle_leve.pcapng,s2c,0,378,4,520,0x017E,56,24,43723073,162,23329180093839,,
party_battle_leve.pcapng,s2c,0,381,1,64,0x017C,152,120,43723073,162,23329180194780,30001,
party_battle_leve.pcapng,s2c,0,381,2,216,0x017D,64,32,43723073,162,23329180194780,,
party_battle_leve.pcapng,s2c,0,381,3,280,0x0183,152,120,43723073,162,23329180194780,,8
party_battle_leve.pcapng,s2c,0,381,4,432,0x0183,152,120,43723073,162,23329180194780,,7
party_battle_leve.pcapng,s2c,0,381,5,584,0x017E,56,24,43723073,162,23329180194780,,
party_battle_leve.pcapng,s2c,0,381,6,640,0x017C,152,120,43723073,162,23329180194807,10002,
party_battle_leve.pcapng,s2c,0,381,7,792,0x017D,64,32,43723073,162,23329180194807,,
party_battle_leve.pcapng,s2c,0,381,8,856,0x0183,152,120,43723073,162,23329180194807,,2
party_battle_leve.pcapng,s2c,0,381,9,1008,0x017E,56,24,43723073,162,23329180194807,,
party_battle_leve.pcapng,s2c,0,386,0,0,0x017A,176,144,43723073,2918332558536083491,8388357179801831431,,
party_battle_leve.pcapng,s2c,0,425,1,64,0x017C,152,120,43723073,162,23329185284874,30001,
party_battle_leve.pcapng,s2c,0,425,2,216,0x017D,64,32,43723073,162,23329185284874,,
party_battle_leve.pcapng,s2c,0,425,3,280,0x0183,152,120,43723073,162,23329185284874,,8
party_battle_leve.pcapng,s2c,0,425,4,432,0x0183,152,120,43723073,162,23329185284874,,6
party_battle_leve.pcapng,s2c,0,425,5,584,0x017E,56,24,43723073,162,23329185284874,,
party_battle_leve.pcapng,s2c,0,723,2,152,0x017C,152,120,43723073,162,23329235034860,30001,
party_battle_leve.pcapng,s2c,0,723,3,304,0x017D,64,32,43723073,162,23329235034860,,
party_battle_leve.pcapng,s2c,0,723,4,368,0x0183,152,120,43723073,162,23329235034860,,8
party_battle_leve.pcapng,s2c,0,723,5,520,0x0183,152,120,43723073,162,23329235034860,,5
party_battle_leve.pcapng,s2c,0,723,6,672,0x017E,56,24,43723073,162,23329235034860,,
party_battle_leve.pcapng,s2c,0,723,7,728,0x017C,152,120,43723073,162,23329235034884,10002,
party_battle_leve.pcapng,s2c,0,723,8,880,0x017D,64,32,43723073,162,23329235034884,,
party_battle_leve.pcapng,s2c,0,723,9,944,0x0183,152,120,43723073,162,23329235034884,,1
party_battle_leve.pcapng,s2c,0,723,10,1096,0x017E,56,24,43723073,162,23329235034884,,
party_battle_leve.pcapng,s2c,0,767,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,771,1,64,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,794,0,0,0x017C,152,120,43723073,162,23329248330492,30001,
party_battle_leve.pcapng,s2c,0,794,1,152,0x017D,64,32,43723073,162,23329248330492,,
party_battle_leve.pcapng,s2c,0,794,2,216,0x0183,152,120,43723073,162,23329248330492,,8
party_battle_leve.pcapng,s2c,0,794,3,368,0x0183,152,120,43723073,162,23329248330492,,4
party_battle_leve.pcapng,s2c,0,794,4,520,0x017E,56,24,43723073,162,23329248330492,,
party_battle_leve.pcapng,s2c,0,806,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,821,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,846,3,224,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,851,3,224,0x017C,152,120,43723073,162,23329260015128,30001,
party_battle_leve.pcapng,s2c,0,851,4,376,0x017D,64,32,43723073,162,23329260015128,,
party_battle_leve.pcapng,s2c,0,851,5,440,0x0183,152,120,43723073,162,23329260015128,,8
party_battle_leve.pcapng,s2c,0,851,6,592,0x0183,152,120,43723073,162,23329260015128,,3
party_battle_leve.pcapng,s2c,0,851,7,744,0x017E,56,24,43723073,162,23329260015128,,
party_battle_leve.pcapng,s2c,0,854,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,876,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,888,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,910,2,160,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,918,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,927,7,800,0x017C,152,120,43723073,162,23329274530960,10002,
party_battle_leve.pcapng,s2c,0,927,8,952,0x017D,64,32,43723073,162,23329274530960,,
party_battle_leve.pcapng,s2c,0,927,9,1016,0x0183,152,120,43723073,162,23329274530960,,1
party_battle_leve.pcapng,s2c,0,927,10,1168,0x017E,56,24,43723073,162,23329274530960,,
party_battle_leve.pcapng,s2c,0,930,1,64,0x017A,176,144,43723073,2918332558536083366,173508149446676,,
party_battle_leve.pcapng,s2c,0,937,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,953,25,2616,0x017C,152,120,43723073,162,23329277981439,10002,
party_battle_leve.pcapng,s2c,0,953,26,2768,0x017D,64,32,43723073,162,23329277981439,,
party_battle_leve.pcapng,s2c,0,953,27,2832,0x0183,152,120,43723073,162,23329277981439,,1
party_battle_leve.pcapng,s2c,0,953,28,2984,0x017E,56,24,43723073,162,23329277981439,,
party_battle_leve.pcapng,s2c,0,957,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307027,,
party_battle_leve.pcapng,s2c,0,959,0,0,0x017A,176,144,43723073,2918332558536083483,173508149446676,,
party_battle_leve.pcapng,s2c,0,982,0,0,0x017C,152,120,43723073,162,23329282300549,30001,
party_battle_leve.pcapng,s2c,0,982,1,152,0x017D,64,32,43723073,162,23329282300549,,
party_battle_leve.pcapng,s2c,0,982,2,216,0x0183,152,120,43723073,162,23329282300549,,8
party_battle_leve.pcapng,s2c,0,982,3,368,0x0183,152,120,43723073,162,23329282300549,,3
party_battle_leve.pcapng,s2c,0,982,4,520,0x017E,56,24,43723073,162,23329282300549,,
party_battle_leve.pcapng,s2c,0,985,0,0,0x018B,88,56,43723073,9223372036862634412,18446744069458307393,,
party_battle_leve.pcapng,s2c,0,993,7,800,0x017C,152,120,43723073,162,23329283811868,10002,
